"Rate","Quantity","Discount","Item Name","Sales Amount","Net Sales","Month","Date","Discount_per_unit","Year","id"
141.44,15,49.65,Cheese Tomato Croissant Sliders,2121.6,2071.95,,"2023-10-15",3.310000,,4815
172.51,11,36.96,Tandoori Chicken Double Decker Sandwich,1897.61,1860.6499999999999,,"2023-10-04",3.360000,,4816
237.94,7,21.14,Choco Nirvana Sundae,1665.58,1644.4399999999998,,"2023-10-12",3.020000,,4817
155.00,15,59.40,Elaichi Chai,2325.0,2265.6,,"2023-09-25",3.960000,,4818
147.59,36,84.96,Soya Cappuccino King,5313.24,5228.28,,"2023-10-16",2.360000,,4819
130.23,25,105.50,Caramel Affogato,3255.75,3150.25,,"2023-10-12",4.220000,,4820
233.45,4,15.52,Honey Cinnamon Coffee,933.8,918.28,,"2023-10-04",3.880000,,4821
210.85,19,53.77,Red Velvet Cake,4006.15,3952.38,,"2023-10-16",2.830000,,4822
195.26,10,28.40,Adrak Wali Chai,1952.6,1924.1999999999998,,"2023-10-04",2.840000,,4823
175.70,23,35.19,Irish Latte,4041.1,4005.91,,"2023-10-16",1.530000,,4824
241.92,19,88.73,Butterscotch Crunch Cake,4596.48,4507.75,,"2023-10-04",4.670000,,4825
237.94,14,42.28,Choco Nirvana Sundae,3331.16,3288.8799999999997,,"2023-10-16",3.020000,,4826
109.74,32,120.64,Salted Caramel Cappuccino,3511.68,3391.04,,"2023-10-05",3.770000,,4827
155.00,21,83.16,Elaichi Chai,3255.0,3171.84,,"2023-10-16",3.960000,,4828
173.04,23,108.56,Spinach Corn N Cheese Sandwich,3979.92,3871.36,,"2023-10-16",4.720000,,4829
147.64,20,41.20,Irish Cappuccino,2952.8,2911.6000000000004,,"2023-10-05",2.060000,,4830
145.80,7,13.58,Hazelnut Latte,1020.6,1007.02,,"2023-10-24",1.940000,,4831
172.51,12,40.32,Tandoori Chicken Double Decker Sandwich,2070.12,2029.8,,"2023-10-16",3.360000,,4832
125.37,23,52.44,Death By Chocolate Sundae,2883.51,2831.07,,"2023-10-24",2.280000,,4833
182.49,12,42.12,Flat White,2189.88,2147.76,,"2023-10-16",3.510000,,4834
167.97,12,13.80,Smoked Chicken Double Decker Sandwich,2015.64,2001.8400000000001,,"2023-10-16",1.150000,,4835
155.00,16,63.36,Elaichi Chai,2480.0,2416.64,,"2023-10-05",3.960000,,4836
194.70,16,60.16,Coconut Spiced Latte,3115.2,3055.04,,"2023-10-16",3.760000,,4837
223.30,7,21.84,Plant Milk Frappe-Oat,1563.1,1541.26,,"2023-10-05",3.120000,,4838
132.68,26,66.30,Cappuccino King,3449.68,3383.3799999999997,,"2023-10-16",2.550000,,4839
173.04,9,42.48,Spinach Corn N Cheese Sandwich,1557.36,1514.8799999999999,,"2023-10-05",4.720000,,4840
109.07,39,49.14,Cafe Latte King,4253.73,4204.589999999999,,"2023-10-16",1.260000,,4841
174.70,9,10.98,Irish Affogato,1572.3,1561.32,,"2023-10-16",1.220000,,4842
226.41,31,137.64,Peri Peri Garlic Bread,7018.71,6881.07,,"2023-10-25",4.440000,,4843
174.70,16,19.52,Irish Affogato,2795.2,2775.68,,"2023-10-16",1.220000,,4844
125.37,15,34.20,Death By Chocolate Sundae,1880.55,1846.35,,"2023-10-05",2.280000,,4845
195.31,30,145.20,Espresso,5859.3,5714.1,,"2023-10-12",4.840000,,4846
233.02,12,55.56,Filter Coffee,2796.24,2740.68,,"2023-10-16",4.630000,,4847
141.44,10,33.10,Cheese Tomato Croissant Sliders,1414.4,1381.3000000000002,,"2023-10-25",3.310000,,4848
228.98,8,21.12,Chocolate Croissant,1831.84,1810.72,,"2023-10-05",2.640000,,4849
104.69,32,30.40,Spicy Mango Slush,3350.08,3319.68,,"2023-10-16",0.950000,,4850
176.72,23,74.75,Paneer N Mozzarella Toastizza,4064.56,3989.81,,"2023-10-05",3.250000,,4851
233.02,6,27.78,Filter Coffee,1398.12,1370.34,,"2023-10-25",4.630000,,4852
155.00,27,106.92,Elaichi Chai,4185.0,4078.08,,"2023-10-12",3.960000,,4853
140.51,12,47.28,Cafe Americano Strong,1686.12,1638.84,,"2023-10-17",3.940000,,4854
239.31,21,73.29,Paneer Tikka Sandwich,5025.51,4952.22,,"2023-10-25",3.490000,,4855
141.44,36,119.16,Cheese Tomato Croissant Sliders,5091.84,4972.68,,"2023-10-12",3.310000,,4856
172.51,21,70.56,Tandoori Chicken Double Decker Sandwich,3622.71,3552.15,,"2023-10-17",3.360000,,4857
195.26,5,14.20,Adrak Wali Chai,976.3,962.0999999999999,,"2023-10-05",2.840000,,4858
176.72,15,48.75,Paneer N Mozzarella Toastizza,2650.8,2602.05,,"2023-10-25",3.250000,,4859
210.85,7,19.81,Red Velvet Cake,1475.95,1456.14,,"2023-10-12",2.830000,,4860
140.51,22,86.68,Cafe Americano Strong,3091.22,3004.54,,"2023-10-17",3.940000,,4861
191.47,5,14.35,Nutty Chocolate Croissant Sundae,957.35,943.0,,"2023-10-05",2.870000,,4862
195.31,7,33.88,Espresso,1367.17,1333.29,,"2023-10-25",4.840000,,4863
195.26,17,48.28,Adrak Wali Chai,3319.42,3271.14,,"2023-10-12",2.840000,,4864
148.51,21,30.03,White Mocha,3118.71,3088.68,,"2023-10-05",1.430000,,4865
165.86,7,5.11,Sizzle My Brownie Sundae,1161.02,1155.91,,"2023-10-12",0.730000,,4866
194.70,29,109.04,Coconut Spiced Latte,5646.3,5537.26,,"2023-10-25",3.760000,,4867
194.70,15,56.40,Coconut Spiced Latte,2920.5,2864.1,,"2023-10-17",3.760000,,4868
210.85,19,53.77,Red Velvet Cake,4006.15,3952.38,,"2023-10-12",2.830000,,4869
222.93,12,28.20,Espresso Doppio,2675.16,2646.96,,"2023-10-05",2.350000,,4870
125.37,27,61.56,Death By Chocolate Sundae,3384.99,3323.43,,"2023-10-25",2.280000,,4871
104.69,15,14.25,Spicy Mango Slush,1570.35,1556.1,,"2023-10-17",0.950000,,4872
237.94,12,36.24,Choco Nirvana Sundae,2855.28,2819.0400000000004,,"2023-10-25",3.020000,,4873
145.80,17,32.98,Hazelnut Latte,2478.6,2445.62,,"2023-10-17",1.940000,,4874
165.86,25,18.25,Sizzle My Brownie Sundae,4146.5,4128.25,,"2023-10-05",0.730000,,4875
201.15,11,29.37,Cafe Latte Regular,2212.65,2183.28,,"2023-10-25",2.670000,,4876
195.26,19,53.96,Adrak Wali Chai,3709.94,3655.98,,"2023-10-17",2.840000,,4877
176.72,21,68.25,Paneer N Mozzarella Toastizza,3711.12,3642.87,,"2023-10-05",3.250000,,4878
195.41,5,14.65,Plant Milk Frappe-Coconut,977.05,962.4,,"2023-10-25",2.930000,,4879
195.41,10,29.30,Plant Milk Frappe-Coconut,1954.1,1924.8,,"2023-10-12",2.930000,,4880
172.51,7,23.52,Tandoori Chicken Double Decker Sandwich,1207.57,1184.05,,"2023-10-17",3.360000,,4881
239.31,17,59.33,Paneer Tikka Sandwich,4068.27,4008.94,,"2023-10-25",3.490000,,4882
125.37,39,88.92,Death By Chocolate Sundae,4889.43,4800.51,,"2023-10-17",2.280000,,4883
233.45,15,58.20,Honey Cinnamon Coffee,3501.75,3443.55,,"2023-10-12",3.880000,,4884
130.23,33,139.26,Caramel Affogato,4297.59,4158.33,,"2023-10-25",4.220000,,4885
225.70,22,104.72,Chilli Cheese Toast,4965.4,4860.679999999999,,"2023-10-05",4.760000,,4886
146.26,11,6.38,Classic Hot Fudge Sundae,1608.86,1602.4799999999998,,"2023-10-25",0.580000,,4887
252.24,12,11.04,Hazelnut Brownie,3026.88,3015.84,,"2023-10-13",0.920000,,4888
146.26,14,8.12,Classic Hot Fudge Sundae,2047.64,2039.5200000000002,,"2023-10-25",0.580000,,4889
156.45,25,53.00,Classic Garlic Bread,3911.25,3858.25,,"2023-10-13",2.120000,,4890
146.26,22,12.76,Classic Hot Fudge Sundae,3217.72,3204.9599999999996,,"2023-10-13",0.580000,,4891
132.68,35,89.25,Cappuccino King,4643.8,4554.55,,"2023-10-17",2.550000,,4892
155.00,29,114.84,Elaichi Chai,4495.0,4380.16,,"2023-10-25",3.960000,,4893
147.59,22,51.92,Soya Cappuccino King,3246.98,3195.06,,"2023-10-05",2.360000,,4894
204.53,16,27.52,Cafe Americano Regular,3272.48,3244.96,,"2023-10-17",1.720000,,4895
173.04,10,47.20,Spinach Corn N Cheese Sandwich,1730.4,1683.2,,"2023-10-13",4.720000,,4896
174.70,12,14.64,Irish Affogato,2096.4,2081.76,,"2023-10-05",1.220000,,4897
241.92,15,70.05,Butterscotch Crunch Cake,3628.8,3558.75,,"2023-10-25",4.670000,,4898
226.41,17,75.48,Peri Peri Garlic Bread,3848.97,3773.49,,"2023-10-17",4.440000,,4899
106.80,39,67.86,Dutch Truffle Cake,4165.2,4097.34,,"2023-10-05",1.740000,,4900
172.51,7,23.52,Tandoori Chicken Double Decker Sandwich,1207.57,1184.05,,"2023-10-25",3.360000,,4901
252.24,19,17.48,Hazelnut Brownie,4792.56,4775.080000000001,,"2023-10-13",0.920000,,4902
226.41,2,8.88,Peri Peri Garlic Bread,452.82,443.94,,"2023-10-17",4.440000,,4903
146.26,24,13.92,Classic Hot Fudge Sundae,3510.24,3496.3199999999997,,"2023-10-06",0.580000,,4904
163.93,9,28.71,Berry Vanilla Croissant Sundae,1475.37,1446.6599999999999,,"2023-10-25",3.190000,,4905
115.23,25,101.00,Vietnamese Iced Coffee,2880.75,2779.75,,"2023-10-17",4.040000,,4906
141.44,29,95.99,Cheese Tomato Croissant Sliders,4101.76,4005.7700000000004,,"2023-10-06",3.310000,,4907
185.05,17,69.87,Croissant,3145.85,3075.98,,"2023-10-25",4.110000,,4908
141.44,22,72.82,Cheese Tomato Croissant Sliders,3111.68,3038.8599999999997,,"2023-10-13",3.310000,,4909
237.94,1,3.02,Choco Nirvana Sundae,237.94,234.92,,"2023-10-17",3.020000,,4910
225.70,27,128.52,Chilli Cheese Toast,6093.9,5965.379999999999,,"2023-10-25",4.760000,,4911
115.23,36,145.44,Vietnamese Iced Coffee,4148.28,4002.8399999999997,,"2023-10-17",4.040000,,4912
248.19,29,112.81,Vanilla Cappuccino Regular,7197.51,7084.7,,"2023-10-13",3.890000,,4913
237.94,27,81.54,Choco Nirvana Sundae,6424.38,6342.84,,"2023-10-26",3.020000,,4914
146.26,12,6.96,Classic Hot Fudge Sundae,1755.12,1748.1599999999999,,"2023-10-13",0.580000,,4915
252.24,6,5.52,Hazelnut Brownie,1513.44,1507.92,,"2023-10-17",0.920000,,4916
248.19,7,27.23,Vanilla Cappuccino Regular,1737.33,1710.1,,"2023-10-06",3.890000,,4917
233.02,8,37.04,Filter Coffee,1864.16,1827.1200000000001,,"2023-10-26",4.630000,,4918
206.17,6,15.84,Smoked Chicken Sandwich,1237.02,1221.18,,"2023-10-13",2.640000,,4919
147.59,35,82.60,Soya Cappuccino King,5165.65,5083.049999999999,,"2023-10-18",2.360000,,4920
241.92,16,74.72,Butterscotch Crunch Cake,3870.72,3796.0,,"2023-10-26",4.670000,,4921
228.98,28,73.92,Chocolate Croissant,6411.44,6337.5199999999995,,"2023-10-06",2.640000,,4922
204.53,23,39.56,Cafe Americano Regular,4704.19,4664.629999999999,,"2023-10-13",1.720000,,4923
206.17,20,52.80,Smoked Chicken Sandwich,4123.4,4070.5999999999995,,"2023-10-26",2.640000,,4924
148.51,38,54.34,White Mocha,5643.38,5589.04,,"2023-10-13",1.430000,,4925
233.45,20,77.60,Honey Cinnamon Coffee,4669.0,4591.4,,"2023-10-06",3.880000,,4926
206.34,17,69.19,Paneer Tikka Double Decker Sandwich,3507.78,3438.59,,"2023-10-26",4.070000,,4927
210.85,10,28.30,Red Velvet Cake,2108.5,2080.2,,"2023-10-06",2.830000,,4928
180.56,7,7.28,Classic New York Cheesecake,1263.92,1256.64,,"2023-10-26",1.040000,,4929
182.49,30,105.30,Flat White,5474.7,5369.4,,"2023-10-06",3.510000,,4930
231.91,16,61.92,Cafe Mocha,3710.56,3648.64,,"2023-10-13",3.870000,,4931
140.51,29,114.26,Cafe Americano Strong,4074.79,3960.5299999999997,,"2023-10-26",3.940000,,4932
195.41,14,41.02,Plant Milk Frappe-Coconut,2735.74,2694.72,,"2023-10-06",2.930000,,4933
155.00,35,138.60,Elaichi Chai,5425.0,5286.4,,"2023-10-13",3.960000,,4934
99.79,20,18.20,Cappuccino Regular,1995.8,1977.6,,"2023-10-26",0.910000,,4935
180.56,24,24.96,Classic New York Cheesecake,4333.44,4308.48,,"2023-10-06",1.040000,,4936
143.24,16,41.28,Tiramisu Affogato,2291.84,2250.56,,"2023-10-26",2.580000,,4937
179.99,31,93.62,Smoked Chicken N Mozzarella Toastizza,5579.69,5486.07,,"2023-10-13",3.020000,,4938
89.48,50,184.00,Hazelnut Affogato,4474.0,4290.0,,"2023-10-18",3.680000,,4939
140.51,27,106.38,Cafe Americano Strong,3793.77,3687.39,,"2023-10-26",3.940000,,4940
226.41,24,106.56,Peri Peri Garlic Bread,5433.84,5327.28,,"2023-10-13",4.440000,,4941
194.70,22,82.72,Coconut Spiced Latte,4283.4,4200.679999999999,,"2023-10-18",3.760000,,4942
165.86,7,5.11,Sizzle My Brownie Sundae,1161.02,1155.91,,"2023-10-26",0.730000,,4943
195.31,25,121.00,Espresso,4882.75,4761.75,,"2023-10-13",4.840000,,4944
206.17,28,73.92,Smoked Chicken Sandwich,5772.76,5698.84,,"2023-10-18",2.640000,,4945
130.23,33,139.26,Caramel Affogato,4297.59,4158.33,,"2023-10-26",4.220000,,4946
165.86,6,4.38,Sizzle My Brownie Sundae,995.16,990.78,,"2023-10-13",0.730000,,4947
125.37,23,52.44,Death By Chocolate Sundae,2883.51,2831.07,,"2023-10-18",2.280000,,4948
156.45,16,33.92,Classic Garlic Bread,2503.2,2469.2799999999997,,"2023-10-26",2.120000,,4949
109.74,31,116.87,Salted Caramel Cappuccino,3401.94,3285.07,,"2023-10-18",3.770000,,4950
248.19,8,31.12,Vanilla Cappuccino Regular,1985.52,1954.4,,"2023-10-26",3.890000,,4951
179.99,22,66.44,Smoked Chicken N Mozzarella Toastizza,3959.78,3893.34,,"2023-10-13",3.020000,,4952
225.70,10,47.60,Chilli Cheese Toast,2257.0,2209.4,,"2023-10-18",4.760000,,4953
225.70,16,76.16,Chilli Cheese Toast,3611.2,3535.04,,"2023-10-26",4.760000,,4954
174.70,14,17.08,Irish Affogato,2445.8,2428.7200000000003,,"2023-10-13",1.220000,,4955
160.93,47,128.31,Hazelnut Cappuccino,7563.71,7435.4,,"2023-10-18",2.730000,,4956
225.70,12,57.12,Chilli Cheese Toast,2708.4,2651.28,,"2023-10-26",4.760000,,4957
150.19,24,49.68,Frappe Lite,3604.56,3554.88,,"2023-10-18",2.070000,,4958
109.07,25,31.50,Cafe Latte King,2726.75,2695.25,,"2023-10-18",1.260000,,4959
147.64,16,32.96,Irish Cappuccino,2362.24,2329.2799999999997,,"2023-10-26",2.060000,,4960
156.45,28,59.36,Classic Garlic Bread,4380.6,4321.240000000001,,"2023-10-18",2.120000,,4961
245.97,7,20.44,Vanilla Latte Regular,1721.79,1701.35,,"2023-10-26",2.920000,,4962
173.56,15,68.85,Signature Choco Fantasy,2603.4,2534.55,,"2023-10-18",4.590000,,4963
165.86,35,25.55,Sizzle My Brownie Sundae,5805.1,5779.55,,"2023-10-18",0.730000,,4964
237.94,17,51.34,Choco Nirvana Sundae,4044.98,3993.64,,"2023-10-26",3.020000,,4965
191.47,17,48.79,Nutty Chocolate Croissant Sundae,3254.99,3206.2,,"2023-10-18",2.870000,,4966
140.51,24,94.56,Cafe Americano Strong,3372.24,3277.68,,"2023-10-27",3.940000,,4967
190.93,14,26.46,Classic Affogato,2673.02,2646.56,,"2023-10-18",1.890000,,4968
223.30,7,21.84,Plant Milk Frappe-Oat,1563.1,1541.26,,"2023-10-18",3.120000,,4969
104.69,17,16.15,Spicy Mango Slush,1779.73,1763.58,,"2023-10-27",0.950000,,4970
231.91,19,73.53,Cafe Mocha,4406.29,4332.76,,"2023-10-19",3.870000,,4971
228.98,22,58.08,Chocolate Croissant,5037.56,4979.4800000000005,,"2023-10-13",2.640000,,4972
222.93,6,14.10,Espresso Doppio,1337.58,1323.48,,"2023-10-27",2.350000,,4973
241.92,19,88.73,Butterscotch Crunch Cake,4596.48,4507.75,,"2023-10-19",4.670000,,4974
130.23,14,59.08,Caramel Affogato,1823.22,1764.14,,"2023-10-27",4.220000,,4975
180.56,39,40.56,Classic New York Cheesecake,7041.84,7001.28,,"2023-10-19",1.040000,,4976
141.44,16,52.96,Cheese Tomato Croissant Sliders,2263.04,2210.08,,"2023-10-27",3.310000,,4977
147.64,27,55.62,Irish Cappuccino,3986.28,3930.6600000000003,,"2023-10-19",2.060000,,4978
141.44,44,145.64,Cheese Tomato Croissant Sliders,6223.36,6077.719999999999,,"2023-10-13",3.310000,,4979
206.34,28,113.96,Paneer Tikka Double Decker Sandwich,5777.52,5663.56,,"2023-10-14",4.070000,,4980
245.97,10,29.20,Vanilla Latte Regular,2459.7,2430.5,,"2023-10-27",2.920000,,4981
172.51,8,26.88,Tandoori Chicken Double Decker Sandwich,1380.08,1353.1999999999998,,"2023-10-14",3.360000,,4982
160.93,12,32.76,Hazelnut Cappuccino,1931.16,1898.4,,"2023-10-27",2.730000,,4983
191.47,24,68.88,Nutty Chocolate Croissant Sundae,4595.28,4526.4,,"2023-10-27",2.870000,,4984
210.85,7,19.81,Red Velvet Cake,1475.95,1456.14,,"2023-10-06",2.830000,,4985
195.31,23,111.32,Espresso,4492.13,4380.81,,"2023-10-27",4.840000,,4986
160.93,36,98.28,Hazelnut Cappuccino,5793.48,5695.2,,"2023-10-14",2.730000,,4987
163.93,7,22.33,Berry Vanilla Croissant Sundae,1147.51,1125.18,,"2023-10-06",3.190000,,4988
179.99,23,69.46,Smoked Chicken N Mozzarella Toastizza,4139.77,4070.3100000000004,,"2023-10-27",3.020000,,4989
233.45,15,58.20,Honey Cinnamon Coffee,3501.75,3443.55,,"2023-10-14",3.880000,,4990
191.47,30,86.10,Nutty Chocolate Croissant Sundae,5744.1,5658.0,,"2023-10-19",2.870000,,4991
156.45,23,48.76,Classic Garlic Bread,3598.35,3549.5899999999997,,"2023-10-06",2.120000,,4992
245.97,9,26.28,Vanilla Latte Regular,2213.73,2187.45,,"2023-10-27",2.920000,,4993
132.68,30,76.50,Cappuccino King,3980.4,3903.9,,"2023-10-14",2.550000,,4994
106.80,39,67.86,Dutch Truffle Cake,4165.2,4097.34,,"2023-10-19",1.740000,,4995
179.99,28,84.56,Smoked Chicken N Mozzarella Toastizza,5039.72,4955.16,,"2023-10-27",3.020000,,4996
233.02,6,27.78,Filter Coffee,1398.12,1370.34,,"2023-10-19",4.630000,,4997
176.72,9,29.25,Paneer N Mozzarella Toastizza,1590.48,1561.23,,"2023-10-27",3.250000,,4998
143.24,33,85.14,Tiramisu Affogato,4726.92,4641.78,,"2023-10-19",2.580000,,4999
145.80,10,19.40,Hazelnut Latte,1458.0,1438.6,,"2023-10-06",1.940000,,5000
194.70,9,33.84,Coconut Spiced Latte,1752.3,1718.46,,"2023-10-27",3.760000,,5001
252.24,16,14.72,Hazelnut Brownie,4035.84,4021.1200000000003,,"2023-10-19",0.920000,,5002
109.74,34,128.18,Salted Caramel Cappuccino,3731.16,3602.98,,"2023-10-06",3.770000,,5003
243.15,11,18.48,Peanut Butter Banana Frappe,2674.65,2656.17,,"2023-10-27",1.680000,,5004
182.12,20,82.60,Irish Coffee,3642.4,3559.8,,"2023-10-06",4.130000,,5005
140.51,24,94.56,Cafe Americano Strong,3372.24,3277.68,,"2023-10-27",3.940000,,5006
195.31,15,72.60,Espresso,2929.65,2857.05,,"2023-10-19",4.840000,,5007
251.37,14,60.90,Gooey Fudgy Brownie Sundae,3519.18,3458.2799999999997,,"2023-10-27",4.350000,,5008
156.45,22,46.64,Classic Garlic Bread,3441.9,3395.26,,"2023-10-06",2.120000,,5009
195.26,4,11.36,Adrak Wali Chai,781.04,769.68,,"2023-10-19",2.840000,,5010
150.19,17,35.19,Frappe Lite,2553.23,2518.04,,"2023-10-27",2.070000,,5011
99.79,29,26.39,Cappuccino Regular,2893.91,2867.52,,"2023-10-19",0.910000,,5012
252.24,14,12.88,Hazelnut Brownie,3531.36,3518.48,,"2023-10-06",0.920000,,5013
130.23,30,126.60,Caramel Affogato,3906.9,3780.3,,"2023-10-19",4.220000,,5014
228.98,11,29.04,Chocolate Croissant,2518.78,2489.7400000000002,,"2023-10-27",2.640000,,5015
206.34,29,118.03,Paneer Tikka Double Decker Sandwich,5983.86,5865.83,,"2023-10-19",4.070000,,5016
222.93,20,47.00,Espresso Doppio,4458.6,4411.6,,"2023-10-28",2.350000,,5017
194.70,15,56.40,Coconut Spiced Latte,2920.5,2864.1,,"2023-10-19",3.760000,,5018
190.93,20,37.80,Classic Affogato,3818.6,3780.7999999999997,,"2023-10-19",1.890000,,5019
182.12,25,103.25,Irish Coffee,4553.0,4449.75,,"2023-10-06",4.130000,,5020
194.70,6,22.56,Coconut Spiced Latte,1168.2,1145.64,,"2023-10-19",3.760000,,5021
167.97,17,19.55,Smoked Chicken Double Decker Sandwich,2855.49,2835.9399999999996,,"2023-10-14",1.150000,,5022
252.24,12,11.04,Hazelnut Brownie,3026.88,3015.84,,"2023-10-06",0.920000,,5023
231.91,15,58.05,Cafe Mocha,3478.65,3420.6,,"2023-10-14",3.870000,,5024
182.12,39,161.07,Irish Coffee,7102.68,6941.610000000001,,"2023-10-19",4.130000,,5025
195.31,23,111.32,Espresso,4492.13,4380.81,,"2023-10-19",4.840000,,5026
182.49,18,63.18,Flat White,3284.82,3221.6400000000003,,"2023-10-14",3.510000,,5027
185.05,9,36.99,Croissant,1665.45,1628.46,,"2023-10-19",4.110000,,5028
233.45,3,11.64,Honey Cinnamon Coffee,700.35,688.71,,"2023-10-28",3.880000,,5029
143.24,17,43.86,Tiramisu Affogato,2435.08,2391.22,,"2023-10-19",2.580000,,5030
150.19,33,68.31,Frappe Lite,4956.27,4887.96,,"2023-10-28",2.070000,,5031
179.99,10,30.20,Smoked Chicken N Mozzarella Toastizza,1799.9,1769.7,,"2023-10-20",3.020000,,5032
195.41,9,26.37,Plant Milk Frappe-Coconut,1758.69,1732.3200000000002,,"2023-10-28",2.930000,,5033
176.72,32,104.00,Paneer N Mozzarella Toastizza,5655.04,5551.04,,"2023-10-14",3.250000,,5034
182.12,16,66.08,Irish Coffee,2913.92,2847.84,,"2023-10-28",4.130000,,5035
210.85,15,42.45,Red Velvet Cake,3162.75,3120.3,,"2023-10-20",2.830000,,5036
179.99,34,102.68,Smoked Chicken N Mozzarella Toastizza,6119.66,6016.98,,"2023-10-14",3.020000,,5037
194.70,10,37.60,Coconut Spiced Latte,1947.0,1909.4,,"2023-10-28",3.760000,,5038
251.37,12,52.20,Gooey Fudgy Brownie Sundae,3016.44,2964.2400000000002,,"2023-10-20",4.350000,,5039
175.70,20,30.60,Irish Latte,3514.0,3483.4,,"2023-10-14",1.530000,,5040
146.26,19,11.02,Classic Hot Fudge Sundae,2778.94,2767.92,,"2023-10-28",0.580000,,5041
89.48,44,161.92,Hazelnut Affogato,3937.12,3775.2,,"2023-10-20",3.680000,,5042
106.80,25,43.50,Dutch Truffle Cake,2670.0,2626.5,,"2023-10-14",1.740000,,5043
145.80,9,17.46,Hazelnut Latte,1312.2,1294.74,,"2023-10-28",1.940000,,5044
252.24,9,8.28,Hazelnut Brownie,2270.16,2261.8799999999997,,"2023-10-14",0.920000,,5045
132.68,30,76.50,Cappuccino King,3980.4,3903.9,,"2023-10-28",2.550000,,5046
190.93,7,13.23,Classic Affogato,1336.51,1323.28,,"2023-10-14",1.890000,,5047
99.79,16,14.56,Cappuccino Regular,1596.64,1582.0800000000002,,"2023-10-28",0.910000,,5048
248.19,20,77.80,Vanilla Cappuccino Regular,4963.8,4886.0,,"2023-10-20",3.890000,,5049
130.23,19,80.18,Caramel Affogato,2474.37,2394.19,,"2023-10-28",4.220000,,5050
104.69,41,38.95,Spicy Mango Slush,4292.29,4253.34,,"2023-10-14",0.950000,,5051
180.56,28,29.12,Classic New York Cheesecake,5055.68,5026.56,,"2023-10-20",1.040000,,5052
175.70,20,30.60,Irish Latte,3514.0,3483.4,,"2023-10-28",1.530000,,5053
239.31,19,66.31,Paneer Tikka Sandwich,4546.89,4480.58,,"2023-10-20",3.490000,,5054
252.24,14,12.88,Hazelnut Brownie,3531.36,3518.48,,"2023-10-28",0.920000,,5055
206.17,23,60.72,Smoked Chicken Sandwich,4741.91,4681.19,,"2023-10-20",2.640000,,5056
165.86,18,13.14,Sizzle My Brownie Sundae,2985.48,2972.34,,"2023-11-01",0.730000,,5057
251.37,21,91.35,Gooey Fudgy Brownie Sundae,5278.77,5187.42,,"2023-10-14",4.350000,,5058
195.41,6,17.58,Plant Milk Frappe-Coconut,1172.46,1154.88,,"2023-10-20",2.930000,,5059
182.49,14,49.14,Flat White,2554.86,2505.7200000000003,,"2023-11-01",3.510000,,5060
173.56,9,41.31,Signature Choco Fantasy,1562.04,1520.73,,"2023-10-14",4.590000,,5061
132.68,14,35.70,Cappuccino King,1857.52,1821.82,,"2023-10-20",2.550000,,5062
195.26,25,71.00,Adrak Wali Chai,4881.5,4810.5,,"2023-11-01",2.840000,,5063
165.86,14,10.22,Sizzle My Brownie Sundae,2322.04,2311.82,,"2023-10-14",0.730000,,5064
130.23,28,118.16,Caramel Affogato,3646.44,3528.28,,"2023-10-20",4.220000,,5065
195.26,5,14.20,Adrak Wali Chai,976.3,962.0999999999999,,"2023-10-14",2.840000,,5066
190.93,25,47.25,Classic Affogato,4773.25,4726.0,,"2023-10-20",1.890000,,5067
175.70,26,39.78,Irish Latte,4568.2,4528.42,,"2023-10-15",1.530000,,5068
233.02,20,92.60,Filter Coffee,4660.4,4567.799999999999,,"2023-10-20",4.630000,,5069
195.31,20,96.80,Espresso,3906.2,3809.3999999999996,,"2023-10-20",4.840000,,5070
